stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
414310,8543,"Metro Orange/Red Station (Northbound)","",34.168716,-118.37694,,,0,,,0,,
414311,8550,"Ventura Blvd & Sepulveda Blvd","",34.153819,-118.466027,,,0,,,0,,
414386,8321,"Parkway Calabasas & Calabasas Rd (Eastbound)","",34.151949,-118.651278,,,0,,,0,,
414387,8329,"Ventura Blvd & Fallbrook Ave (Eastbound)","",34.166088,-118.622936,,,0,,,0,,
414388,8333,"Ventura Blvd & Topanga Canyon Blvd (Eastbound)","",34.168449,-118.605389,,,0,,,0,,
414776,8064,"Hope St & 1st St","",34.056019,-118.250297,,,0,,,0,,
414777,6142,"Flower St & Olympic Blvd","",34.044512,-118.262635,,,0,,,0,,
415199,8129,"Jefferson Blvd & Hoover St","",34.023565,-118.283513,,,0,,,0,,
415296,8130,"Wilbur Rd & Thousand Oaks Blvd (Departing)","",34.18006,-118.88282900000002,,,0,,,0,,
4219417,1527,"McKinley Ave & 55th (CW)","",33.992677,-118.2609,,,0,,,0,,
4219421,1544,"56th St & Avalon Blvd (CCW)","",33.991508,-118.264821,,,0,,,0,,
422300,6136,"Figueroa & 7th St (Northbound)","",34.049113,-118.260087,,,0,,,0,,
422301,8229,"101 Hwy & Western Ave (Eastbound)","",34.093237,-118.30893500000002,,,0,,,0,,
422302,8231,"101 Hwy & Alvarado St (Eastbound)","",34.071778,-118.266862,,,0,,,0,,
422303,8061,"Broadway & Temple St.","",34.055917,-118.24343,,,0,,,0,,
422304,8009,"Broadway & Temple St (Northbound)","",34.055766,-118.243414,,,0,,,0,,
422305,8249,"101 Hwy & Alvarado St (Westbound)","",34.072293,-118.26691,,,0,,,0,,
422306,8251,"101 Hwy & Western Ave (Westbound)","",34.09409,-118.309472,,,0,,,0,,
422307,8227,"Burbank Blvd and Reseda (Eastbound)","",34.172293,-118.53524900000002,,,0,,,0,,
422308,8228," 101 Hwy & Van Nuys Blvd (Eastbound)","",34.156194,-118.44768599999998,,,0,,,0,,
422309,8252,"101 Hwy & Van Nuys Blvd (Westbound)","",34.157552,-118.449048,,,0,,,0,,
422310,8253,"101 Hwy & Reseda Blvd (Westbound)","",34.173704,-118.536794,,,0,,,0,,
422337,8222,"Ventura Blvd & Topanga Canyon Blvd (Eastbound)","",34.168765,-118.605684,,,0,,,0,,
422338,8258,"Ventura Blvd & Topanga Canyon Blvd (Westbound)","",34.168538,-118.606102,,,0,,,0,,
422342,8206,"Agoura Rd & Westlake Blvd (Eastbound)","",34.151821,-118.828758,,,0,,,0,,
422343,8219,"Thousand Oaks Blvd & Kanan Rd (Eastbound)","",34.153916,-118.75739,,,0,,,0,,
422344,8260,"Thousand Oaks Blvd & Kanan Rd (Westbound)","",34.154236,-118.757776,,,0,,,0,,
422345,8271,"Agoura Rd & Westlake Blvd (Westbound)","",34.152061,-118.828629,,,0,,,0,,
422346,6123,"Jefferson Blvd & Hoover St","",34.022749,-118.28213,,,0,,,0,,
4226949,1543,"Avalon Blvd & 56th St (CW)","",33.991729,-118.265165,,,0,,,0,,
423991,8006,"Hope St & 1st St (Northbound)","",34.057011,-118.249213,,,0,,,0,,
423992,8370,"Hayvenhurst Ave & Magnolia Blvd (Southbound)","",34.165063,-118.492377,,,0,,,0,,
423993,8375,"Fallbrook Ave & Ventura Blvd (Westbound)","",34.165618,-118.623346,,,0,,,0,,
423994,8325,"Parkway Calabasas & Calabasas Rd (Westbound)","",34.151704,-118.650667,,,0,,,0,,
423995,8384,"Las Virgenes Rd & 101 Fwy (Westbound)","",34.145165,-118.698168,,,0,,,0,,
423996,8283,"Kanan Rd & Canwood Rd.","",34.148694,-118.76036,,,0,,,0,,
423997,8263," Thousand Oaks Blvd & Reyes Adobe Rd (Westbound)","",34.155763,-118.78192,,,0,,,0,,
424004,8284,"TOCTC Park & Ride (Westbound)","",34.175053,-118.860716,,,0,,,0,,
424005,6192,"Flower St & 7th St","",34.048895,-118.25874,,,0,,,0,,
424006,6133,"Figueroa St & Olympic Blvd (Northbound)","",34.045326,-118.26359,,,0,,,0,,
424007,8284,"TOCTC Park & Ride (Arriving)","",34.175091,-118.86073,,,0,,,0,,
424008,8526,"Lake Metro Station (Arriving)","",34.151282,-118.13174800000002,,,0,,,0,,
424009,8130,"Wilbur Rd & Thousand Oaks Blvd (Arriving)","",34.180099,-118.882803,,,0,,,0,,
424389,9000,"Pacific Ave & Washington Blvd (Departing)","",33.979224,-118.465297,,,0,,,0,,
424390,9015,"Via Marina & Admiralty Way (Northbound)","",33.981177,-118.459761,,,0,,,0,,
424391,9027,"Alla Rd & Panama St (Southbound)","",33.983123,-118.429903,,,0,,,0,,
424393,9046,"Washington Blvd & Fairfax Ave (Eastbound)","",34.034075,-118.370339,,,0,,,0,,
424394,6056,"Olive St & Venice Blvd","",34.035044,-118.26543,,,0,,,0,,
424395,6136,"Figueroa St & 7th St","",34.049175,-118.260001,,,0,,,0,,
424396,8006,"Hope St & 1st St","",34.056971,-118.249288,,,0,,,0,,
424397,6067,"Temple St & Los Angeles St","",34.053331,-118.240807,,,0,,,0,,
424398,6068,"Temple St & Judge John Aiso St","",34.052372,-118.239635,,,0,,,0,,
424399,8064,"Hope St & 1st St (Southbound)","",34.056055,-118.250291,,,0,,,0,,
424400,8956,"Grand Ave & 7th-8th St (Southbound)","",34.046806,-118.257061,,,0,,,0,,
424401,9081,"Washington Blvd & Fairfax Ave (Westbound)","",34.03471,-118.369314,,,0,,,0,,
424403,9110,"Via Marina & Admiralty Way (Southbound)","",33.981036,-118.459944,,,0,,,0,,
424404,9125,"Pacific Ave & Washington Blvd (Arriving)","",33.979813,-118.465705,,,0,,,0,,
425382,9200,"Palos Verdes Blvd & Via Valencia (Departing)","",33.816526,-118.385115,,,0,,,0,,
426247,9211,"Hermosa Ave & 2nd St (Northbound)","",33.854829,-118.397982,,,0,,,0,,
426248,9222,"Highland Ave & 14th St (Northbound)","",33.887008,-118.410714,,,0,,,0,,
426249,9232,"Imperial Hwy & Aviation Blvd Park and Ride (Eastbound)","",33.93076,-118.378195,,,0,,,0,,
426250,9233,"37th St Transitway Station (Northbound)","",34.01766,-118.279999,,,0,,,0,,
426251,6128,"Figueroa St & Washington Blvd","",34.034626,-118.271888,,,0,,,0,,
426252,9264,"Flower St & Washington Blvd (Southbound)","",34.033688,-118.271003,,,0,,,0,,
426253,9265,"37th St Transitway Station (Southbound)","",34.017914,-118.280332,,,0,,,0,,
426254,9232,"Imperial Hwy & Aviation Blvd Park and Ride (Westbound)","",33.931058,-118.37901,,,0,,,0,,
426255,9276,"Highland Ave & 14th St (Southbound)","",33.886949,-118.41074600000002,,,0,,,0,,
426256,9288,"Hermosa Ave & 2nd St (Southbound)","",33.855003,-118.39822100000004,,,0,,,0,,
426257,9200,"Palos Verdes Blvd & Via Valencia (Arriving)","",33.816567,-118.385088,,,0,,,0,,
426258,6192,"Flower St & 7th St (Southbound)","",34.048899,-118.258741,,,0,,,0,,
426259,9228,"Highland Ave & Rosecrans Ave (Northbound)","",33.900872,-118.417739,,,0,,,0,,
426260,9270,"Highland Ave & Rosecrans Ave (Southbound)","",33.901067,-118.41787599999998,,,0,,,0,,
426261,6052,"Grand Ave & Venice Blvd (Southbound)","",34.035902,-118.266299,,,0,,,0,,
426262,9086,"Culver Blvd & Duquesne Ave (Westbound)","",34.02110463862623,-118.39685525927734,,,0,,,0,,
426948,8036," Foothill Blvd & Glenoaks Blvd (Departing)","",34.322962,-118.468934,,,0,,,0,,
426949,8042,"Foothill Blvd & Paxton St (Eastbound)","",34.286466,-118.407898,,,0,,,0,,
426950,8044,"Foothill Blvd & 210 Hwy (Eastbound)","",34.274427,-118.38122599999996,,,0,,,0,,
426951,8045,"Sunland Blvd & Foothill Blvd (Eastbound)","",34.25973,-118.322775,,,0,,,0,,
426952,8052,"Foothill Blvd & Lowell Ave (Eastbound)","",34.240442,-118.266202,,,0,,,0,,
427733,8056,"Verdugo Blvd & Valihi Way (Eastbound)","",34.204713,-118.221307,,,0,,,0,,
427734,8058," Glendale Park & Ride (Eastbound)","",34.146259,-118.229113,,,0,,,0,,
427735,6081,"Flower St & 7th St","",34.047874,-118.257552,,,0,,,0,,
427736,6058,"Hill St & 12th St","",34.038582,-118.261342,,,0,,,0,,
427737,6050,"Hill St & 12th St (Departing)","",34.038925,-118.260945,,,0,,,0,,
427738,6118,"Flower St & 7th St (Westbound)","",34.048655,-118.25866,,,0,,,0,,
427739,8518," Glendale Park & Ride (Westbound)","",34.146077,-118.228785,,,0,,,0,,
427740,8071,"Verdugo Blvd & Hilldale Dr (Westbound)","",34.205196,-118.219221,,,0,,,0,,
427741,8017,"Foothill Blvd & Lowell Ave (Westbound)","",34.240932,-118.266851,,,0,,,0,,
427742,8024,"Sunland Blvd & Foothill Blvd (Westbound)","",34.25977,-118.323355,,,0,,,0,,
427743,8025,"Foothill Blvd & 210 Hwy (Westbound)","",34.275163,-118.38069,,,0,,,0,,
427744,8028,"Foothill Blvd & Paxton St (Westbound)","",34.286652,-118.407898,,,0,,,0,,
427745,8035,"Foothill Blvd & Glenoaks Blvd (Arriving)","",34.323077,-118.469267,,,0,,,0,,
428843,8100,"Chatsworth Metrolink Station (Departing)","",34.252995,-118.598839,,,0,,,0,,
428844,8102,"Devonshire St & Mason Ave (Eastbound)","",34.257225,-118.57993499999998,,,0,,,0,,
428845,8104,"Devonshire St & Reseda Blvd (Eastbound)","",34.257243,-118.535861,,,0,,,0,,
428846,8106," Devonshire St & Balboa Blvd (Eastbound)","",34.257482,-118.50212899999995,,,0,,,0,,
428847,8110,"Sepulveda Blvd & Chatsworth St (Northbound)","",34.264842,-118.467132,,,0,,,0,,
428848,8151,"Sepulveda Blvd & Chatsworth St (Southbound)","",34.264864,-118.46747,,,0,,,0,,
428849,8155,"Devonshire St & Balboa Blvd (Westbound)","",34.25754,-118.501942,,,0,,,0,,
428850,8157,"Devonshire St & Reseda Blvd (Westbound)","",34.257301,-118.536424,,,0,,,0,,
428851,8159,"Devonshire St & Mason Ave (Westbound)","",34.257274,-118.580037,,,0,,,0,,
428852,8161,"Chatsworth Metrolink Station (Arriving)","",34.25344,-118.598962,,,0,,,0,,
428854,8114,"Hill St & Temple St","",34.056313,-118.244734,,,0,,,0,,
428855,8120,"Hill St & 7th St","",34.045601,-118.254776,,,0,,,0,,
428856,8142,"Hill St & 7th St (Northbound)","",34.046561,-118.25381,,,0,,,0,,
428857,8147,"Hill St & Temple St (Northbound)","",34.056771,-118.244015,,,0,,,0,,
429641,8152,"Chatsworth St & Orion Ave (Departing)","",34.264647,-118.470683,,,0,,,0,,
429642,8109,"Chatsworth St & Orion Ave (Arriving)","",34.264627,-118.47116599999998,,,0,,,0,,
429643,8624,"Balboa Blvd & Nordhoff St (Southbound)","",34.235453,-118.502591,,,0,,,0,,
429644,8629," Balboa Blvd & Victory Blvd (Southbound)","",34.186361,-118.501164,,,0,,,0,,
429645,8630," Balboa Blvd & Burbank Blvd (Southbound)","",34.171885,-118.501196,,,0,,,0,,
429646,8634,"Wilshire Blvd & Glendon Ave (Eastbound)","",34.059184,-118.44240200000002,,,0,,,0,,
429648,8606,"Wilshire Blvd & Glendon Ave (Westbound)","",34.059215,-118.442563,,,0,,,0,,
429649,8610,"Balboa Blvd & Burbank Blvd (Northbound)","",34.172493,-118.501003,,,0,,,0,,
429650,8611,"Balboa Blvd & Victory Blvd (Northbound)","",34.186432,-118.501083,,,0,,,0,,
429651,8616,"Balboa Blvd & Nordhoff St (Northbound)","",34.236122,-118.502505,,,0,,,0,,
430868,20815,"Sylmar Metrolink Station (Departing)","",34.292347,-118.449741,,,0,,,0,,
430869,8153,"Chatsworth St & Gaynor Ave (Westbound)","",34.26474,-118.480226,,,0,,,0,,
430870,8625,"Balboa Blvd & Roscoe Blvd (Southbound)","",34.220922,-118.502682,,,0,,,0,,
430871,8745,"Howard Hughes Center (Westbound)","",33.97819,-118.393092,,,0,,,0,,
430872,8751,"El Segundo Blvd & Nash St (Eastbound)","",33.916271,-118.386918,,,0,,,0,,
430873,8760,"Space Park Dr & Aviation Blvd ","",33.891191,-118.378372,,,0,,,0,,
430874,8709," El Segundo Blvd & Nash St (Westbound)","",33.91642,-118.387181,,,0,,,0,,
430875,8715,"Howard Hughes Center (Eastbound)","",33.977896,-118.392942,,,0,,,0,,
430876,8615,"Balboa Blvd & Roscoe Blvd (Northbound)","",34.221402,-118.502634,,,0,,,0,,
430877,8108,"Chatsworth St & Gaynor Ave (Eastbound)","",34.264559,-118.479725,,,0,,,0,,
431167,8810,"Gaffey St & 1st St (Northbound)","",33.74346,-118.292236,,,0,,,0,,
431168,8812,"Long Beach Transit Mall","",33.768132,-118.190168,,,0,,,0,,
431169,8816,"Gaffey St & 1st St (Southbound)","",33.743372,-118.292421,,,0,,,0,,
432141,8632,"Gayley Ave & Strathmore Pl (Southbound)","",34.068307,-118.448831,,,0,,,0,,
432142,8902,"Wilshire Blvd & Westwood Blvd (Eastbound)","",34.058855,-118.443636,,,0,,,0,,
432143,8635,"Wilshire Blvd & Beverly Glen Blvd (Eastbound)","",34.066805,-118.428991,,,0,,,0,,
432144,8918,"Overland Ave & Pico Blvd (Southbound)","",34.041663,-118.424619,,,0,,,0,,
432145,8926,"Manning Ave & Woodbine St (Eastbound)","",34.031136,-118.406053,,,0,,,0,,
432146,8929,"Olive St & Pico Blvd","",34.038044,-118.263327,,,0,,,0,,
432147,8945,"Patsaouras Transit Plaza - Bay 3","",34.055294,-118.233288,,,0,,,0,,
432148,6077,"Temple St & Los Angeles St (Westbound)","",34.053317,-118.240723,,,0,,,0,,
432149,8960,"Grand Ave & Pico Blvd (Southbound)","",34.039094,-118.26425,,,0,,,0,,
432150,8963,"Manning Ave & National Blvd (Westbound)","",34.030123,-118.40389600000005,,,0,,,0,,
432151,8973,"Overland Ave & Pico Blvd (Northbound)","",34.041616,-118.424549,,,0,,,0,,
432152,8605,"Wilshire Blvd & Beverly Glen Blvd (Westbound)","",34.066841,-118.429093,,,0,,,0,,
432153,8989,"Wilshire Blvd & Westwood Blvd (Westbound)","",34.058726,-118.444269,,,0,,,0,,
432154,8608,"Gayley Ave & Strathmore Pl (Northbound)","",34.068729,-118.449048,,,0,,,0,,
432309,9400,"Crest Rd & Crenshaw Blvd (Westbound)","",33.76276,-118.370486,,,0,,,0,,
433060,9413,"Hawthorne Blvd & Silver Spur Rd (Eastbound)","",33.776438,-118.375305,,,0,,,0,,
433061,9419,"242nd St & Hawthorne St (Eastbound)","",33.804153,-118.350826,,,0,,,0,,
433062,9429,"Pacific Coast Hwy & Western Ave (Eastbound)","",33.789451,-118.307406,,,0,,,0,,
433063,9434,"Figueroa St & Pacific Coast Hwy (Northbound)","",33.790793,-118.281223,,,0,,,0,,
433064,9435,"Harbor/Century Transitway Station (Northbound) ","",33.928637,-118.280654,,,0,,,0,,
433065,9471,"Harbor/Century Transitway Station (Southbound)","",33.928628,-118.28085799999997,,,0,,,0,,
433066,9472,"110 Fwy & Pacific Coast Hwy (Westbound)","",33.790762,-118.283497,,,0,,,0,,
433067,9477,"Pacific Coast Hwy & Western Ave (Westbound)","",33.789475,-118.30733099999998,,,0,,,0,,
433068,9487,"Hawthorne Blvd & Pacific Coast Hwy (Southbound)","",33.804742,-118.35119099999996,,,0,,,0,,
433069,9492,"Hawthorne Blvd & Silver Spur Rd (Westbound)","",33.776646,-118.37507800000004,,,0,,,0,,
433502,6142,"Flower St & Olympic (Southbound)","",34.045077,-118.262141,,,0,,,0,,
433503,8603,"Century Park East & Constellation Blvd (Northbound)","",34.060326,-118.413574,,,0,,,0,,
433504,9648,"Wilshire Blvd & Veteran Ave (Arriving)","",34.05774822440036,-118.44803941600802,,,0,,,0,,
433505,9600,"Wilshire Blvd & Veteran Ave (Departing)","",34.057646,-118.448056,,,0,,,0,,
433506,8638,"Century Park East & Constellation Blvd (Southbound)","",34.06049,-118.413842,,,0,,,0,,
433507,6133,"Figueroa St & Olympic Blvd","",34.045357,-118.263584,,,0,,,0,,
433610,8038," Foothill Blvd & Bledsoe St (Eastbound)","",34.320932,-118.44763799999998,,,0,,,0,,
433611,8039,"Foothill Blvd & Polk St (Eastbound)","",34.315421,-118.440567,,,0,,,0,,
433612,8040,"Foothill Blvd & Hubbard St (Eastbound)","",34.30717,-118.43003199999998,,,0,,,0,,
433613,8041,"Foothill Blvd & Maclay St (Eastbound)","",34.298263,-118.420279,,,0,,,0,,
433616,8068,"Foothill Blvd & Terra Bella St (Eastbound)","",34.274728,-118.39538800000004,,,0,,,0,,
433618,8046," Foothill Blvd & Oro Vista Ave (Eastbound)","",34.259682,-118.31592,,,0,,,0,,
433619,8047,"Foothill Blvd & Woodward Ave (Eastbound)","",34.259624,-118.307186,,,0,,,0,,
433620,8048,"Foothill Blvd & Apperson St (Eastbound)","",34.255833,-118.299354,,,0,,,0,,
433621,8049," Foothill Blvd & Mountair Ave (Eastbound)","",34.251239,-118.293073,,,0,,,0,,
433622,8050,"Foothill Blvd & Pinewood Ave (Eastbound)","",34.247989,-118.285718,,,0,,,0,,
433623,8051,"Foothill Blvd & Tujunga Canyon Blvd (Eastbound)","",34.246331,-118.275847,,,0,,,0,,
433625,8054,"Montrose Ave & Ocean View Blvd (Eastbound)","",34.209171,-118.2276,,,0,,,0,,
433626,8055,"Montrose Ave & Florencita Dr (Southbound)","",34.206647,-118.224757,,,0,,,0,,
433627,8057," Harvey Dr & Holly Dr (Southbound)","",34.149579,-118.227439,,,0,,,0,,
433628,8059,"Eagledale Ave & Colorado St (Southbound)","",34.142907,-118.228109,,,0,,,0,,
433629,2182,"Broadway & College St.","",34.064132,-118.237472,,,0,,,0,,
433630,8062,"Temple St & Grand Ave","",34.057922,-118.246107,,,0,,,0,,
433631,8063,"Hope St & Temple St","",34.058224,-118.248253,,,0,,,0,,
433632,6186,"Flower St & 3rd St","",34.054037,-118.253832,,,0,,,0,,
433633,8066,"Flower St & 4th St","",34.053299,-118.254508,,,0,,,0,,
433634,6021,"Flower St & 5th St","",34.051033,-118.256589,,,0,,,0,,
433635,6084,"7th St & Hill St","",34.045957,-118.254658,,,0,,,0,,
433870,6115," 7th St & Hill St (Westbound)","",34.04617,-118.254722,,,0,,,0,,
433871,8363,"Figueroa St & 6th St (Northbound)","",34.050979,-118.258306,,,0,,,0,,
433873,8005,"Hope St & 3rd St (Northbound)","",34.053624,-118.252357,,,0,,,0,,
433874,8007,"Hope St & Temple St (Northbound)","",34.058766,-118.247545,,,0,,,0,,
433875,6008,"Temple St & Grand Ave (Eastbound)","",34.057228,-118.245485,,,0,,,0,,
433877,8065,"Broadway & College St (Northbound)","",34.063899,-118.237449,,,0,,,0,,
433878,8010,"Colorado St & Glendale Fwy (Northbound)","",34.143058,-118.226398,,,0,,,0,,
433879,8012,"Harvey Dr & Holly Dr (Eastbound)","",34.150299,-118.226323,,,0,,,0,,
433880,8013,"Verdugo Blvd & Valihi Way (Westbound)","",34.204757,-118.22135,,,0,,,0,,
433881,8014,"Verdugo Blvd & Montrose Ave (Westbound)","",34.205139,-118.224891,,,0,,,0,,
433882,8070,"Montrose Ave & Waltonia Dr (Northbound)","",34.206789,-118.224692,,,0,,,0,,
433883,8015,"Montrose Ave & Ocean View Blvd (Westbound)","",34.209309,-118.227814,,,0,,,0,,
433884,8016,"Lowell Ave & Honolulu Ave (Northbound)","",34.232109,-118.266111,,,0,,,0,,
433885,8018,"Foothill Blvd & Tujunga Canyon Blvd (Westbound)","",34.246623,-118.276497,,,0,,,0,,
433886,8019,"Foothill Blvd & Pinewood Ave (Westbound)","",34.248034,-118.285697,,,0,,,0,,
433887,8020,"Foothill Blvd & Mountair Ave (Westbound)","",34.251324,-118.293094,,,0,,,0,,
433888,8021,"Foothill Blvd & Apperson St (Westbound)","",34.256228,-118.299633,,,0,,,0,,
433889,8022,"Foothill Blvd & Woodward Ave (Westbound)","",34.259668,-118.307347,,,0,,,0,,
433890,8023,"Foothill Blvd & Oro Vista Ave (Westbound)","",34.259721,-118.315566,,,0,,,0,,
433891,8026,"Foothill Blvd & Terra Bella St (Westbound)","",34.275163,-118.395689,,,0,,,0,,
433894,8030,"Foothill Blvd & Maclay St (Westbound)","",34.298423,-118.4203,,,0,,,0,,
433895,8031,"Foothill Blvd & Hubbard St (Westbound)","",34.307303,-118.429999,,,0,,,0,,
433896,8032,"Foothill Blvd & Polk St (Westbound)","",34.315403,-118.440363,,,0,,,0,,
433897,8033,"Foothill Blvd & Bledsoe St (Westbound)","",34.32095,-118.447562,,,0,,,0,,
433902,8101,"Devonshire St & De Soto Ave (Eastbound)","",34.257208,-118.588979,,,0,,,0,,
433903,8103,"Devonshire St & Tampa Ave (Eastbound)","",34.257243,-118.553338,,,0,,,0,,
433904,8105,"Devonshire St & Zelzah Ave (Eastbound)","",34.257367,-118.523008,,,0,,,0,,
433905,8107,"Woodley Ave & Devonshire St (Northbound)","",34.257704,-118.484802,,,0,,,0,,
433906,8111,"Hill St & College St","",34.064694,-118.23859700000004,,,0,,,0,,
433908,8113,"Hill St & Ord St","",34.060828,-118.240474,,,0,,,0,,
433909,8115,"Hill St & 1st St","",34.053788,-118.24718,,,0,,,0,,
433910,8117,"Hill St & 4th St","",34.050357,-118.25034499999998,,,0,,,0,,
433911,8119,"Hill St & 6th St","",34.047477,-118.253059,,,0,,,0,,
433916,9466,"11th St & Flower St","",34.043054,-118.264067,,,0,,,0,,
433917,6144,"Figueroa St & Pico Blvd","",34.04024,-118.268369,,,0,,,0,,
433918,6145,"Figueroa St & Venice Blvd","",34.037369,-118.270183,,,0,,,0,,
433919,6146,"Figueroa St & Washington Blvd","",34.034604,-118.271985,,,0,,,0,,
433920,6148,"Figueroa St & Adams Blvd","",34.02838,-118.275923,,,0,,,0,,
433921,6126,"Figueroa St & Adams Blvd (Northbound)","",34.028015,-118.276041,,,0,,,0,,
433922,6128,"Figueroa St & Washington Blvd (Northbound)","",34.034657,-118.271856,,,0,,,0,,
433923,6129,"Figueroa St & Venice Blvd (Northbound)","",34.037395,-118.270075,,,0,,,0,,
433927,8138,"9th St & Hope St (Eastbound)","",34.045157,-118.260548,,,0,,,0,,
433930,8141,"Hill St & 8th St (Northbound)","",34.044374,-118.255817,,,0,,,0,,
434362,8631,"Magnolia Blvd & Hayvenhurst Ave (Eastbound)","",34.164872,-118.492548,,,0,,,0,,
434363,8370,"Encino Park & Ride (Southbound)","",34.164703,-118.49237700000003,,,0,,,0,,
446728,9704,"Hope St & 4th St (Departure)","",34.052464,-118.25345600000004,,,0,,,0,,
447353,8927,"Loyola High School","",34.04413,-118.29671000000002,,,0,,,0,,
447354,8962,"Loyola High School (Westbound)","",34.044152,-118.297192,,,0,,,0,,
447481,6004,"Grand Ave & 3rd St (northbound)","",34.053073,-118.25105000000002,,,0,,,0,,
447482,6006,"Grand Ave & 1st St (Northbound)","",34.055608,-118.24875199999995,,,0,,,0,,
447483,6034,"Grand Ave & 1st St (Southbound)","",34.055628,-118.24879699999995,,,0,,,0,,
447484,6036,"Grand Ave & 3rd St (Southbound)","",34.053184,-118.251217,,,0,,,0,,
447809,9703,"Hope St & 4th St (Arriving)","",34.052495,-118.253515,,,0,,,0,,
448438,8803,"7th St & Palos Verdes St (Westbound)","",33.737886,-118.28123,,,0,,,0,,
448439,8822,"7th St & Palos Verdes St (Eastbound)","",33.737768,-118.281515,,,0,,,0,,
448442,8808,"7th St & Gaffey St (Westbound)","",33.737898,-118.292053,,,0,,,0,,
448443,8809,"Gaffey St & 5th St (Northbound)","",33.73953,-118.29222500000004,,,0,,,0,,
448444,8811,"Ocean Blvd & Magnolia Ave (Eastbound)","",33.767215,-118.197795,,,0,,,0,,
448445,8814,"Pacific Ave & Ocean Blvd (Southbound)","",33.767393,-118.193745,,,0,,,0,,
448446,8815,"Ocean Blvd & Magnolia Ave (Westbound)","",33.767397,-118.198444,,,0,,,0,,
448447,8817,"Gaffey St & 4th St (Southbound)","",33.740329,-118.292402,,,0,,,0,,
448448,8818,"7th St & Gaffey St (Eastbound)","",33.737831,-118.292059,,,0,,,0,,
452008,8904,"Wilshire Blvd & Selby Ave (Eastbound)","",34.060281,-118.438153,,,0,,,0,,
452009,8905,"Wilshire Blvd &Westholme Ave (Eastbound)","",34.061441,-118.433856,,,0,,,0,,
452010,8906,"Wilshire Blvd & Warner Ave (Eastbound)","",34.064397,-118.432059,,,0,,,0,,
452011,8909,"Beverly Glen Blvd & Woodruff Ave (Southbound)","",34.060428,-118.425126,,,0,,,0,,
452012,8910,"Beverly Glen Blvd & Santa Monica Blvd (Southbound)","",34.057646,-118.424238,,,0,,,0,,
452013,8912,"Beverly Glen Blvd & Olympic Blvd (Southbound)","",34.050362,-118.420601,,,0,,,0,,
452014,8914,"Beverly Glen Blvd & Pico Blvd (Southbound)","",34.046348,-118.417114,,,0,,,0,,
452015,8977,"Beverly Glen Blvd & Pico Blvd (Northbound)","",34.046637,-118.41732100000002,,,0,,,0,,
452016,8979,"Beverly Glen Blvd & Olympic Blvd (Northbound)","",34.050306,-118.420504,,,0,,,0,,
452017,8981,"Beverly Glen Blvd & Santa Monica Blvd (Northbound)","",34.057044,-118.42369100000002,,,0,,,0,,
452018,8985,"Wilshire Blvd & Warner Ave (Westbound)","",34.064154,-118.432279,,,0,,,0,,
452019,8986,"Wilshire Blvd & Westholme Ave (Westbound)","",34.06163,-118.43354499999998,,,0,,,0,,
452020,8987,"Wilshire Blvd & Selby Ave (Westbound)","",34.060426,-118.437767,,,0,,,0,,
452021,8915,"Pico Blvd & Patricia Ave (Westbound)","",34.045263,-118.418882,,,0,,,0,,
4545748,9128,"Lincoln Blvd & Manchester Ave (Northbound)","",33.960559,-118.41978,,,0,,,0,,
456483,8211,"Agoura Rd & Lindero Canyon Rd (Eastbound)","",34.146898,-118.807322,,,0,,,0,,
456484,8265,"Agoura Rd & Lindero Canyon Rd (Westbound)","",34.14653,-118.806372,,,0,,,0,,
4595757,9129,"Lincoln Blvd & W 83rd St (Northbound)","",33.962679,-118.42154800000004,,,0,,,0,,
4595759,9130,"Lincoln Blvd & LMU Dr (Northbound)","",33.965501,-118.42415499999998,,,0,,,0,,
4595762,9131,"Playa Vista Dr & Bay Park Dr (Northbound)","",33.970073,-118.425911,,,0,,,0,,
4595764,9132,"Playa Vista Dr & Jefferson Blvd (Northbound)","",33.973035,-118.42733800000002,,,0,,,0,,
4595767,9133,"Jefferson Blvd & Alla Rd (Eastbound)","",33.974787,-118.42380200000002,,,0,,,0,,
4595768,9134,"Jefferson Blvd & Beethoven St (Eastbound)","",33.975885,-118.42125,,,0,,,0,,
4595769,9135,"Jefferson Blvd & McConnell Ave (Eastbound)","",33.977099,-118.418407,,,0,,,0,,
4595770,9136,"Jefferson Blvd & Westlawn Ave (Eastbound)","",33.979208,-118.41350899999998,,,0,,,0,,
4598590,9137,"Centinela Ave & Lucile St (Northbound)","",33.983272,-118.41126099999995,,,0,,,0,,
4665547,6200,"Temple St & Garey St (Eastbound)","",34.050346,-118.234875,,,0,,,0,,
4666838,9245,"Redondo Beach & Marine Park and Ride","",33.895054,-118.36985400000005,,,0,,,0,,
4667138,6077,"Temple St & Los Angeles St (Westbound)","",34.053317,-118.240723,,,0,,,0,,
4667171,8706,"Aviation Blvd & 135th St (Pick-up Only)","",33.909232,-118.378689,,,0,,,0,,
4667726,9232,"Imperial Hwy & Aviation Blvd Park and Ride (Eastbound)","",33.930763,-118.378327,,,0,,,0,,
4667727,9233,"37th St Transitway Station (Northbound)","",34.01766,-118.27999899999998,,,0,,,0,,
4667728,6128,"Figueroa St & Washington Blvd","",34.034626,-118.271888,,,0,,,0,,
